,id,year,rating,votes
3114,3114,2011,7.8,9
3115,3115,1994,7.8,6
3116,3116,2013,7.8,125
3117,3117,2008,7.8,39
3118,3118,2012,7.8,36
3119,3119,2012,7.8,229
3120,3120,2011,7.8,19
3121,3121,1995,7.8,68
3122,3122,2012,7.8,58
3123,3123,2012,7.8,26
3124,3124,2012,7.8,411
3125,3125,2015,7.8,448
3126,3126,2014,7.8,143
3127,3127,1990,7.8,68
3128,3128,2013,7.8,152
3129,3129,2012,7.8,43
3130,3130,2012,7.8,170
3131,3131,2012,7.8,1508
3132,3132,2014,7.8,54
3133,3133,2012,7.8,11
3134,3134,1985,7.8,157
3135,3135,2012,7.8,8
3136,3136,2011,7.8,62
3137,3137,2007,7.8,17
3138,3138,1995,7.8,10
3139,3139,2013,7.8,6
3140,3140,2012,7.8,323
3141,3141,2013,7.8,2943
3142,3142,2012,7.8,429
3143,3143,2012,7.8,1806
3144,3144,1987,7.8,16
3145,3145,2022,7.8,14
3146,3146,2022,7.8,36
3147,3147,1986,7.8,46
3148,3148,2011,7.8,28
3149,3149,2012,7.8,913
3150,3150,2011,7.8,79
3151,3151,2021,7.8,9
3152,3152,2011,7.8,116
3153,3153,2011,7.8,48
3154,3154,2013,7.8,872
3155,3155,2022,7.8,28
3156,3156,2011,7.8,13
3157,3157,2008,7.8,110
3158,3158,2011,7.8,1419
3159,3159,2022,7.8,8
3160,3160,2009,7.8,41
3161,3161,2011,7.8,133
3162,3162,2022,7.8,9
3163,3163,2011,7.8,177
3164,3164,2009,7.8,13
3165,3165,2010,7.8,14
3166,3166,2010,7.8,70
3167,3167,2010,7.8,209
3168,3168,1999,7.8,132
3169,3169,2011,7.8,16
3170,3170,2011,7.8,1658
3171,3171,2006,7.8,40
3172,3172,2010,7.8,119
3173,3173,2009,7.8,27
3174,3174,2009,7.8,33
3175,3175,2011,7.8,5047
3176,3176,2009,7.8,145
3177,3177,2009,7.8,8
3178,3178,2010,7.8,457
3179,3179,2005,7.8,21
3180,3180,2013,7.8,2392
3181,3181,2010,7.8,2319
3182,3182,2021,7.8,8
3183,3183,2014,7.8,221
3184,3184,2021,7.8,54
3185,3185,2010,7.8,20
3186,3186,2009,7.8,19
3187,3187,2010,7.8,13
3188,3188,2008,7.8,45
3189,3189,2021,7.8,31
3190,3190,2009,7.8,1444
3191,3191,2020,7.8,14
3192,3192,2019,7.8,6
3193,3193,2009,7.8,218
3194,3194,2009,7.8,972
3195,3195,2007,7.8,32
3196,3196,2009,7.8,298
3197,3197,2021,7.8,194
3198,3198,2016,7.8,5
3199,3199,2021,7.8,6
3200,3200,2008,7.8,58
3201,3201,2002,7.8,76
3202,3202,2008,7.8,39
3203,3203,1992,7.8,46
3204,3204,2009,7.8,68
3205,3205,2017,7.8,19
3206,3206,2009,7.8,997
3207,3207,2011,7.8,12
3208,3208,2018,7.8,15
3209,3209,2017,7.8,10
3210,3210,2021,7.8,306
3211,3211,2016,7.8,12
3212,3212,2012,7.8,22
3213,3213,2008,7.8,327
3214,3214,2014,7.8,21
3215,3215,2020,7.8,8
3216,3216,2018,7.8,7
3217,3217,2008,7.8,14
3218,3218,2007,7.8,141
3219,3219,2020,7.8,81
3220,3220,2005,7.8,17
3221,3221,1984,7.8,25
3222,3222,2008,7.8,42
3223,3223,1995,7.8,12
3224,3224,2020,7.8,5
3225,3225,2011,7.8,65
3226,3226,2014,7.8,87
3227,3227,2009,7.8,483
3228,3228,2020,7.8,9
3229,3229,2008,7.8,240
3230,3230,2008,7.8,1337
3231,3231,2009,7.8,363
3232,3232,1992,7.8,5
3233,3233,2021,7.8,60
3234,3234,1997,7.8,9
3235,3235,2000,7.8,6
3236,3236,2018,7.8,7
3237,3237,1989,7.8,6
3238,3238,1993,7.8,6
3239,3239,2018,7.8,9
3240,3240,2014,7.8,5
3241,3241,1997,7.8,14
3242,3242,2007,7.8,21
3243,3243,2007,7.8,14
3244,3244,1994,7.8,5
3245,3245,2020,7.8,106
3246,3246,1990,7.8,43
3247,3247,2007,7.8,995
3248,3248,2019,7.8,76
3249,3249,1986,7.8,91
3250,3250,2020,7.8,97
3251,3251,2008,7.8,2149
3252,3252,2008,7.8,3388
3253,3253,2020,7.8,3533
3254,3254,1996,7.8,25
3255,3255,2012,7.8,24
3256,3256,2019,7.8,296
3257,3257,2007,7.8,312
3258,3258,2017,7.8,18
3259,3259,2019,7.8,18
3260,3260,2007,7.8,270
3261,3261,2004,7.8,14
3262,3262,2020,7.8,67
3263,3263,2019,7.8,20
3264,3264,2019,7.8,31
3265,3265,2019,7.8,26
3266,3266,2019,7.8,11
3267,3267,2019,7.8,6
3268,3268,2021,7.8,649
3269,3269,2015,7.8,25
3270,3270,2008,7.8,20
3271,3271,2019,7.8,55
3272,3272,2007,7.8,315
3273,3273,2019,7.8,6
3274,3274,2018,7.8,6
3275,3275,2006,7.8,13
3276,3276,2014,7.8,6
3277,3277,1996,7.8,32
3278,3278,2007,7.8,526
3279,3279,2007,7.8,25
3280,3280,2003,7.8,34
3281,3281,2006,7.8,308
3282,3282,1994,7.8,27
3283,3283,1996,7.8,62
3284,3284,2004,7.8,19
3285,3285,2010,7.8,399
3286,3286,1999,7.8,9
3287,3287,1993,7.8,8
3288,3288,2006,7.8,93
3289,3289,2007,7.8,1062
3290,3290,1990,7.8,41
3291,3291,1998,7.8,61
3292,3292,1998,7.8,30
3293,3293,1996,7.8,22
3294,3294,1996,7.8,52
3295,3295,2006,7.8,2219
3296,3296,2000,7.8,7
3297,3297,2005,7.8,26
3298,3298,2006,7.8,11948
3299,3299,2007,7.8,758
3300,3300,2006,7.8,357
3301,3301,2005,7.8,50
3302,3302,2005,7.8,228
3303,3303,1996,7.8,13
3304,3304,2005,7.8,272
3305,3305,2005,7.8,98
3306,3306,1994,7.8,84
3307,3307,2005,7.8,91
3308,3308,2005,7.8,64
3309,3309,1994,7.8,59
3310,3310,1993,7.8,52
3311,3311,1992,7.8,153
3312,3312,1998,7.8,14
3313,3313,2005,7.8,56
3314,3314,1989,7.8,64
3315,3315,2005,7.8,2614
3316,3316,2005,7.8,74
3317,3317,2001,7.8,43
3318,3318,2005,7.8,309
3319,3319,1996,7.8,24
3320,3320,1995,7.8,21
3321,3321,2004,7.8,63
3322,3322,1986,7.8,78
3323,3323,2009,7.8,8479
3324,3324,1986,7.8,47
3325,3325,1995,7.8,112
3326,3326,2001,7.8,25
3327,3327,1993,7.8,42
3328,3328,1993,7.8,111
3329,3329,1989,7.8,47
3330,3330,2005,7.8,702
3331,3331,1994,7.8,406
3332,3332,1987,7.8,36
3333,3333,2004,7.8,56
3334,3334,2002,7.8,19
3335,3335,2002,7.8,48
3336,3336,2001,7.8,12
3337,3337,1989,7.8,109
3338,3338,2002,7.8,117
3339,3339,2004,7.8,30
3340,3340,2004,7.8,67
3341,3341,1995,7.8,1365
3342,3342,2005,7.8,257
3343,3343,2004,7.8,11
3344,3344,1999,7.8,37
3345,3345,2004,7.8,50
3346,3346,2005,7.8,885
3347,3347,2004,7.8,20
3348,3348,1993,7.8,174
3349,3349,2001,7.8,103
3350,3350,2004,7.8,52
3351,3351,2004,7.8,29
3352,3352,2000,7.8,11
3353,3353,1999,7.8,31
3354,3354,1994,7.8,57
3355,3355,2003,7.8,40
3356,3356,2004,7.8,1198
3357,3357,1998,7.8,37
3358,3358,2002,7.8,143
3359,3359,2001,7.8,83
3360,3360,2004,7.8,5239
3361,3361,2004,7.8,510
3362,3362,1989,7.8,550
3363,3363,2002,7.8,596
3364,3364,2005,7.8,271
3365,3365,2004,7.8,71
3366,3366,2003,7.8,209
3367,3367,2003,7.8,304
3368,3368,2002,7.8,25
3369,3369,1997,7.8,17
3370,3370,1995,7.8,58
3371,3371,1998,7.8,58
3372,3372,2004,7.8,2823
3373,3373,2003,7.8,112
3374,3374,1997,7.8,27
3375,3375,2001,7.8,86
3376,3376,1995,7.8,34
3377,3377,1985,7.8,78
3378,3378,1983,7.8,30
3379,3379,1983,7.8,56
3380,3380,1998,7.8,95
3381,3381,2003,7.8,298
3382,3382,2004,7.8,198
3383,3383,1995,7.8,77
3384,3384,2003,7.8,74
3385,3385,1999,7.8,140
3386,3386,1999,7.8,51
3387,3387,2002,7.8,28
3388,3388,1996,7.8,64
3389,3389,2002,7.8,232
3390,3390,1993,7.8,781
3391,3391,2004,7.8,1291
3392,3392,1991,7.8,58
3393,3393,2003,7.8,158
3394,3394,2002,7.8,9
3395,3395,1989,7.8,179
3396,3396,1999,7.8,23
3397,3397,2002,7.8,166
3398,3398,2003,7.8,768
3399,3399,1989,7.8,44
3400,3400,1992,7.8,105
3401,3401,2002,7.8,66
3402,3402,2002,7.8,94
3403,3403,2002,7.8,695
3404,3404,2002,7.8,246
3405,3405,1999,7.8,170
3406,3406,1994,7.8,1839
3407,3407,1997,7.8,900
3408,3408,2001,7.8,620
3409,3409,2001,7.8,595
3410,3410,1992,7.8,238
3411,3411,1998,7.8,29
3412,3412,1996,7.8,13
3413,3413,2001,7.8,233
3414,3414,1994,7.8,32
3415,3415,1981,7.8,627
3416,3416,1988,7.8,119
3417,3417,1996,7.8,73
3418,3418,2002,7.8,171
3419,3419,1995,7.8,21
3420,3420,1989,7.8,364
3421,3421,2001,7.8,34
3422,3422,1999,7.8,468
3423,3423,2004,7.8,4145
3424,3424,1999,7.8,47
3425,3425,2001,7.8,1212
3426,3426,2001,7.8,580
3427,3427,1998,7.8,367
3428,3428,1997,7.8,424
3429,3429,1998,7.8,152
3430,3430,2000,7.8,175
3431,3431,1997,7.8,109
3432,3432,2000,7.8,355
3433,3433,1999,7.8,11
3434,3434,1997,7.8,57
3435,3435,1999,7.8,384
3436,3436,2001,7.8,33
3437,3437,2001,7.8,197
3438,3438,1985,7.8,74
3439,3439,2001,7.8,319
3440,3440,1990,7.8,275
3441,3441,1999,7.8,1080
3442,3442,2000,7.8,24
3443,3443,1997,7.8,48
3444,3444,1995,7.8,8
3445,3445,2000,7.8,14
3446,3446,1999,7.8,62
3447,3447,1980,7.8,2192
3448,3448,1987,7.8,1287
3449,3449,1997,7.8,3915
3450,3450,1997,7.8,392
3451,3451,1999,7.8,21
3452,3452,2000,7.8,9
3453,3453,1996,7.8,37
3454,3454,2002,7.8,2335
3455,3455,1999,7.8,1480
3456,3456,2000,7.8,677
3457,3457,1995,7.8,39
3458,3458,1994,7.8,57
3459,3459,1982,7.8,576
3460,3460,1997,7.8,56
3461,3461,1994,7.8,83
3462,3462,1990,7.8,104
3463,3463,1992,7.8,27
3464,3464,1996,7.8,29
3465,3465,2000,7.8,214
3466,3466,2000,7.8,119
3467,3467,1986,7.8,1281
3468,3468,1998,7.8,21
3469,3469,1998,7.8,150
3470,3470,1999,7.8,1663
3471,3471,1993,7.8,255
3472,3472,1995,7.8,64
3473,3473,1990,7.8,90
3474,3474,1996,7.8,37
3475,3475,1998,7.7,7
3476,3476,2012,7.7,18
3477,3477,2013,7.7,134
3478,3478,2007,7.7,21
3479,3479,2012,7.7,315
3480,3480,1989,7.7,7
3481,3481,2017,7.7,14
3482,3482,2017,7.7,11
3483,3483,2018,7.7,45
3484,3484,2018,7.7,93
3485,3485,2013,7.7,71
3486,3486,2002,7.7,49
3487,3487,2020,7.7,24
3488,3488,2014,7.7,42
3489,3489,2017,7.7,13
3490,3490,2018,7.7,11
3491,3491,2019,7.7,953
3492,3492,2018,7.7,76
3493,3493,1988,7.7,23
3494,3494,2018,7.7,125
3495,3495,2018,7.7,20
3496,3496,2016,7.7,53
3497,3497,2018,7.7,32
3498,3498,1993,7.7,7
3499,3499,2016,7.7,130
3500,3500,2018,7.7,61
3501,3501,2018,7.7,57
3502,3502,2016,7.7,42
3503,3503,2018,7.7,52
3504,3504,2021,7.7,6
3505,3505,2019,7.7,202
3506,3506,2018,7.7,7
3507,3507,2016,7.7,167
3508,3508,2017,7.7,78
3509,3509,2005,7.7,38
3510,3510,2018,7.7,835
3511,3511,2017,7.7,345
3512,3512,2011,7.7,80
3513,3513,2013,7.7,65
3514,3514,2017,7.7,217
3515,3515,1999,7.7,35
3516,3516,2017,7.7,61
3517,3517,2017,7.7,78
3518,3518,2015,7.7,7
3519,3519,2017,7.7,82
3520,3520,2017,7.7,13
3521,3521,2013,7.7,54
3522,3522,1994,7.7,10
3523,3523,2016,7.7,10
3524,3524,1997,7.7,7
3525,3525,2017,7.7,11
3526,3526,2017,7.7,74
3527,3527,2019,7.7,62
3528,3528,2011,7.7,363
3529,3529,2017,7.7,65
3530,3530,2001,7.7,80
3531,3531,2002,7.7,52
3532,3532,2017,7.7,123
3533,3533,2017,7.7,62
3534,3534,2017,7.7,1813
3535,3535,1994,7.7,10
3536,3536,1994,7.7,18
3537,3537,2016,7.7,9
3538,3538,2017,7.7,639
3539,3539,2010,7.7,20
3540,3540,2013,7.7,110
3541,3541,2005,7.7,228
3542,3542,1995,7.7,105
3543,3543,2004,7.7,17
3544,3544,2002,7.7,26
3545,3545,2012,7.7,120
3546,3546,2014,7.7,21
3547,3547,2010,7.7,23
3548,3548,2016,7.7,268
3549,3549,1994,7.7,7
3550,3550,2016,7.7,35
3551,3551,1994,7.7,40
3552,3552,2016,7.7,3467
3553,3553,2012,7.7,41
3554,3554,2015,7.7,125
3555,3555,2013,7.7,61
3556,3556,2008,7.7,85
3557,3557,1999,7.7,7
3558,3558,2002,7.7,8
3559,3559,2013,7.7,18
3560,3560,2012,7.7,8
3561,3561,2006,7.7,37
3562,3562,2014,7.7,21
3563,3563,2016,7.7,157
3564,3564,2016,7.7,463
3565,3565,2015,7.7,74
3566,3566,1997,7.7,44
3567,3567,2015,7.7,103
3568,3568,2016,7.7,632
3569,3569,2016,7.7,588
3570,3570,2008,7.7,40
3571,3571,2007,7.7,109
3572,3572,2016,7.7,15
3573,3573,2012,7.7,427
3574,3574,2006,7.7,257
3575,3575,2014,7.7,49
3576,3576,1994,7.7,9
3577,3577,1996,7.7,9
3578,3578,1998,7.7,12
3579,3579,1992,7.7,13
3580,3580,2015,7.7,148
3581,3581,2015,7.7,1007
3582,3582,2003,7.7,15
3583,3583,2005,7.7,120
3584,3584,2008,7.7,16
3585,3585,2012,7.7,77
3586,3586,2010,7.7,21
3587,3587,2014,7.7,737
3588,3588,2014,7.7,640
3589,3589,2014,7.7,73
3590,3590,2014,7.7,4207
3591,3591,2012,7.7,386
3592,3592,1994,7.7,13
3593,3593,2014,7.7,458
3594,3594,2011,7.7,1599
3595,3595,1994,7.7,45
3596,3596,2014,7.7,971
3597,3597,2001,7.7,12
3598,3598,1997,7.7,19
3599,3599,1986,7.7,55
3600,3600,2014,7.7,20
3601,3601,1991,7.7,25
3602,3602,2013,7.7,14
3603,3603,2013,7.7,637
3604,3604,2016,7.7,1976
3605,3605,2009,7.7,240
3606,3606,2013,7.7,31
3607,3607,2014,7.7,605
3608,3608,2014,7.7,19
3609,3609,2014,7.7,368
3610,3610,1992,7.7,11
3611,3611,2014,7.7,5087
3612,3612,2013,7.7,21
3613,3613,2013,7.7,72
3614,3614,2013,7.7,976
3615,3615,2013,7.7,7225
3616,3616,2013,7.7,754
3617,3617,2012,7.7,680
3618,3618,2015,7.7,203
3619,3619,2013,7.7,94
3620,3620,2012,7.7,3423
3621,3621,2012,7.7,18
3622,3622,2007,7.7,46
3623,3623,2014,7.7,304
3624,3624,2009,7.7,18
3625,3625,2011,7.7,14
3626,3626,2007,7.7,71
3627,3627,1989,7.7,28
3628,3628,2012,7.7,362
3629,3629,2013,7.7,2849
3630,3630,2005,7.7,54
3631,3631,1988,7.7,56
3632,3632,1989,7.7,72
3633,3633,1983,7.7,31
3634,3634,2012,7.7,1760
3635,3635,2011,7.7,30
3636,3636,2012,7.7,1418
3637,3637,2011,7.7,125
3638,3638,2007,7.7,29
3639,3639,1980,7.7,9
3640,3640,1989,7.7,41
3641,3641,1993,7.7,9
3642,3642,1999,7.7,38
3643,3643,2012,7.7,362
3644,3644,2011,7.7,408
3645,3645,2011,7.7,103
3646,3646,1990,7.7,6
3647,3647,2022,7.7,7
3648,3648,1969,7.7,9
3649,3649,2017,7.7,6
3650,3650,2022,7.7,6
3651,3651,2010,7.7,741
3652,3652,2012,7.7,600
3653,3653,2009,7.7,338
3654,3654,2010,7.7,48
3655,3655,2004,7.7,35
3656,3656,2016,7.7,9
3657,3657,2012,7.7,339
3658,3658,1998,7.7,38
3659,3659,2012,7.7,112
3660,3660,2011,7.7,23
3661,3661,2022,7.7,7
3662,3662,2011,7.7,2000
3663,3663,2022,7.7,54
3664,3664,2011,7.7,48
3665,3665,2022,7.7,293
3666,3666,2010,7.7,126
3667,3667,2015,7.7,7
3668,3668,2010,7.7,7
3669,3669,2018,7.7,14
3670,3670,2021,7.7,10
3671,3671,1993,7.7,40
3672,3672,2010,7.7,75
3673,3673,2010,7.7,649
3674,3674,2009,7.7,96
3675,3675,2010,7.7,700
3676,3676,2010,7.7,1510
3677,3677,2022,7.7,28
3678,3678,2022,7.7,33
3679,3679,2021,7.7,9
3680,3680,2009,7.7,78
3681,3681,1997,7.7,55
3682,3682,2021,7.7,11
3683,3683,2012,7.7,16
3684,3684,2009,7.7,228
3685,3685,2015,7.7,40
3686,3686,2014,7.7,6
3687,3687,2012,7.7,46
3688,3688,2011,7.7,15
3689,3689,2011,7.7,48
3690,3690,2016,7.7,11
3691,3691,2018,7.7,7
3692,3692,2009,7.7,114
3693,3693,2021,7.7,22
3694,3694,2020,7.7,6
3695,3695,2009,7.7,6
3696,3696,2008,7.7,13
3697,3697,2015,7.7,11
3698,3698,2015,7.7,18
3699,3699,2021,7.7,23
3700,3700,1995,7.7,34
3701,3701,2019,7.7,12
3702,3702,2009,7.7,44
3703,3703,2021,7.7,64
3704,3704,2021,7.7,337
3705,3705,2013,7.7,9
3706,3706,2010,7.7,1712
3707,3707,2007,7.7,15
3708,3708,2009,7.7,388
3709,3709,2021,7.7,12
3710,3710,2011,7.7,63
3711,3711,2009,7.7,128
3712,3712,2007,7.7,64
3713,3713,2021,7.7,1093
3714,3714,2012,7.7,26
3715,3715,2020,7.7,166
3716,3716,2019,7.7,23
3717,3717,2017,7.7,16
3718,3718,2004,7.7,328
3719,3719,2018,7.7,9
3720,3720,2020,7.7,59
3721,3721,2020,7.7,49
3722,3722,2006,7.7,35
3723,3723,2015,7.7,122
3724,3724,1983,7.7,40
3725,3725,2008,7.7,42
3726,3726,2008,7.7,485
3727,3727,2018,7.7,20
3728,3728,2008,7.7,2064
3729,3729,2006,7.7,215
3730,3730,2020,7.7,76
3731,3731,2006,7.7,35
3732,3732,2017,7.7,15
3733,3733,2006,7.7,871
3734,3734,2008,7.7,1504
3735,3735,2008,7.7,677
3736,3736,2020,7.7,7
3737,3737,1990,7.7,13
3738,3738,2006,7.7,80
3739,3739,1999,7.7,21
3740,3740,2006,7.7,200
3741,3741,2016,7.7,18
3742,3742,2019,7.7,32
3743,3743,2019,7.7,114
3744,3744,1997,7.7,8
3745,3745,2007,7.7,103
3746,3746,2019,7.7,7
3747,3747,2019,7.7,17
3748,3748,2008,7.7,611
3749,3749,2007,7.7,378
3750,3750,2007,7.7,38
3751,3751,2020,7.7,473
3752,3752,2007,7.7,593
3753,3753,2018,7.7,13
3754,3754,2019,7.7,11
3755,3755,2006,7.7,29
3756,3756,2019,7.7,194
3757,3757,2014,7.7,55
3758,3758,2015,7.7,62
3759,3759,1996,7.7,7
3760,3760,2003,7.7,44
3761,3761,2007,7.7,81
3762,3762,2016,7.7,6
3763,3763,2019,7.7,19
3764,3764,2014,7.7,6
3765,3765,2019,7.7,29
3766,3766,2007,7.7,65
3767,3767,2011,7.7,7
3768,3768,2007,7.7,146
3769,3769,2019,7.7,75
3770,3770,2007,7.7,118
3771,3771,2014,7.7,10
3772,3772,2010,7.7,168
3773,3773,1996,7.7,29
3774,3774,2008,7.7,2108
3775,3775,2005,7.7,46
3776,3776,1997,7.7,141
3777,3777,2004,7.7,31
3778,3778,2006,7.7,928
3779,3779,2006,7.7,3905
3780,3780,1999,7.7,13
3781,3781,1989,7.7,13
3782,3782,2006,7.7,782
3783,3783,2006,7.7,116
3784,3784,2006,7.7,57
3785,3785,2006,7.7,433
3786,3786,1993,7.7,18
3787,3787,1989,7.7,27
3788,3788,1998,7.7,68
3789,3789,2006,7.7,319
3790,3790,2000,7.7,34
3791,3791,1971,7.7,170
3792,3792,2000,7.7,17
3793,3793,1983,7.7,16
3794,3794,2003,7.7,93
3795,3795,2006,7.7,112
3796,3796,2006,7.7,464
3797,3797,1997,7.7,19
3798,3798,1994,7.7,25
3799,3799,2006,7.7,70
3800,3800,2005,7.7,54
3801,3801,2001,7.7,23
3802,3802,2005,7.7,70
3803,3803,2006,7.7,770
3804,3804,2005,7.7,78
3805,3805,2006,7.7,899
3806,3806,2006,7.7,86
3807,3807,2006,7.7,392
3808,3808,2005,7.7,38
3809,3809,2005,7.7,25
3810,3810,1998,7.7,29
3811,3811,2005,7.7,220
3812,3812,2005,7.7,326
3813,3813,1995,7.7,150
3814,3814,2008,7.7,638
3815,3815,1994,7.7,49
3816,3816,2005,7.7,403
3817,3817,2005,7.7,27
3818,3818,2005,7.7,504
3819,3819,2004,7.7,74
3820,3820,1999,7.7,129
3821,3821,1989,7.7,11
3822,3822,2005,7.7,488
3823,3823,1995,7.7,50
3824,3824,2000,7.7,74
3825,3825,2005,7.7,1368
3826,3826,1993,7.7,65
3827,3827,1992,7.7,37
3828,3828,1998,7.7,21
3829,3829,2004,7.7,14
3830,3830,2004,7.7,39
3831,3831,2003,7.7,58
3832,3832,1995,7.7,49
3833,3833,2004,7.7,96
3834,3834,1997,7.7,8
3835,3835,1995,7.7,25
3836,3836,1980,7.7,76
3837,3837,2002,7.7,8
3838,3838,2005,7.7,3181
3839,3839,2006,7.7,11
3840,3840,2006,7.7,757
3841,3841,1990,7.7,182
3842,3842,2003,7.7,14
3843,3843,2006,7.7,22
3844,3844,1995,7.7,39
3845,3845,1999,7.7,20
3846,3846,2004,7.7,126
3847,3847,2001,7.7,769
3848,3848,1984,7.7,82
3849,3849,2003,7.7,51
3850,3850,1997,7.7,33
3851,3851,2003,7.7,146
3852,3852,1997,7.7,156
3853,3853,1984,7.7,31
3854,3854,2004,7.7,49
3855,3855,1997,7.7,66
3856,3856,2004,7.7,235
3857,3857,2004,7.7,34
3858,3858,1998,7.7,33
3859,3859,2003,7.7,515
3860,3860,1998,7.7,20
3861,3861,2004,7.7,199
3862,3862,1998,7.7,37
3863,3863,2003,7.7,86
3864,3864,2004,7.7,100
3865,3865,2002,7.7,262
3866,3866,2004,7.7,20
3867,3867,2002,7.7,29
3868,3868,2004,7.7,926
3869,3869,2003,7.7,29
3870,3870,1996,7.7,15
3871,3871,2008,7.7,164
3872,3872,2003,7.7,67
3873,3873,2003,7.7,120
3874,3874,1993,7.7,202
3875,3875,2003,7.7,983
3876,3876,2001,7.7,174
3877,3877,1994,7.7,69
3878,3878,2003,7.7,144
3879,3879,1995,7.7,456
3880,3880,2001,7.7,55
3881,3881,2001,7.7,54
3882,3882,2003,7.7,168
3883,3883,2000,7.7,867
3884,3884,2003,7.7,1345
3885,3885,2002,7.7,25
3886,3886,1995,7.7,258
3887,3887,1991,7.7,15
3888,3888,2002,7.7,28
3889,3889,2002,7.7,192
3890,3890,2002,7.7,895
3891,3891,2002,7.7,83
3892,3892,2002,7.7,685
3893,3893,2000,7.7,279
3894,3894,2000,7.7,244
3895,3895,2003,7.7,478
3896,3896,1994,7.7,67
3897,3897,1989,7.7,50
3898,3898,2001,7.7,257
3899,3899,1999,7.7,145
3900,3900,2001,7.7,148
3901,3901,2002,7.7,422
3902,3902,2000,7.7,19
3903,3903,2001,7.7,105
3904,3904,1991,7.7,52
3905,3905,1990,7.7,98
3906,3906,1999,7.7,89
3907,3907,1999,7.7,82
3908,3908,1999,7.7,266
3909,3909,1992,7.7,40
3910,3910,1988,7.7,69
3911,3911,2001,7.7,34
3912,3912,2001,7.7,111
3913,3913,1990,7.7,10
3914,3914,2000,7.7,276
3915,3915,1998,7.7,836
3916,3916,1997,7.7,31
3917,3917,2000,7.7,454
3918,3918,2000,7.7,31
3919,3919,1999,7.7,210
3920,3920,2000,7.7,403
3921,3921,1994,7.7,21
3922,3922,1992,7.7,344
3923,3923,1996,7.7,473
3924,3924,1998,7.7,1361
3925,3925,1998,7.7,51
3926,3926,1999,7.7,288
3927,3927,1997,7.7,843
3928,3928,1999,7.7,247
3929,3929,1996,7.7,61
3930,3930,1995,7.7,113
3931,3931,1999,7.7,1175
3932,3932,1998,7.7,86
3933,3933,1992,7.7,910
3934,3934,1987,7.7,33
3935,3935,1995,7.7,2027
3936,3936,1998,7.7,34
3937,3937,1992,7.7,160
3938,3938,1998,7.7,420
3939,3939,1991,7.7,20
3940,3940,1992,7.7,45
3941,3941,1996,7.7,63
3942,3942,1996,7.7,13
3943,3943,1986,7.6,6
3944,3944,2013,7.6,8
3945,3945,2008,7.6,57
3946,3946,2019,7.6,7
3947,3947,2014,7.6,29
3948,3948,2018,7.6,18
3949,3949,2018,7.6,14
3950,3950,2018,7.6,6
3951,3951,2015,7.6,895
3952,3952,2018,7.6,28
3953,3953,2019,7.6,79
3954,3954,2005,7.6,11
3955,3955,1996,7.6,28
3956,3956,1997,7.6,6
3957,3957,2000,7.6,16
3958,3958,2000,7.6,24
3959,3959,1999,7.6,6
3960,3960,2014,7.6,10
3961,3961,2006,7.6,170
3962,3962,2018,7.6,5
3963,3963,2018,7.6,947
3964,3964,2016,7.6,28
3965,3965,2019,7.6,194
3966,3966,2011,7.6,17
3967,3967,2019,7.6,45
3968,3968,2018,7.6,468
3969,3969,2017,7.6,25
3970,3970,2017,7.6,23
3971,3971,2008,7.6,11
3972,3972,1990,7.6,29
3973,3973,2002,7.6,41
3974,3974,2017,7.6,15
3975,3975,2000,7.6,38
3976,3976,2016,7.6,9
3977,3977,2017,7.6,22
3978,3978,2017,7.6,28
3979,3979,2013,7.6,599
3980,3980,1982,7.6,6
3981,3981,1995,7.6,13
3982,3982,2015,7.6,59
3983,3983,2015,7.6,5
3984,3984,2017,7.6,24
3985,3985,2017,7.6,3189
3986,3986,2014,7.6,17
3987,3987,2017,7.6,22
3988,3988,1993,7.6,17
3989,3989,1995,7.6,16
3990,3990,1994,7.6,7
3991,3991,2000,7.6,55
3992,3992,2017,7.6,31
3993,3993,1996,7.6,88
3994,3994,2007,7.6,42
3995,3995,2015,7.6,6
3996,3996,2017,7.6,188
3997,3997,2016,7.6,34
3998,3998,2016,7.6,111
3999,3999,2007,7.6,96
4000,4000,2003,7.6,15
4001,4001,2002,7.6,11
4002,4002,2016,7.6,12
4003,4003,1984,7.6,5
4004,4004,1989,7.6,9
4005,4005,2013,7.6,68
4006,4006,2014,7.6,51
4007,4007,2016,7.6,17
4008,4008,2016,7.6,3917
4009,4009,1994,7.6,61
4010,4010,2000,7.6,16
4011,4011,2016,7.6,65
4012,4012,2006,7.6,83
4013,4013,2007,7.6,8
4014,4014,2010,7.6,19
4015,4015,2015,7.6,42
4016,4016,1985,7.6,9
4017,4017,2016,7.6,17
4018,4018,1992,7.6,68
4019,4019,2006,7.6,55
4020,4020,2016,7.6,1136
4021,4021,1998,7.6,16
4022,4022,2015,7.6,397
4023,4023,2016,7.6,33
4024,4024,2015,7.6,59
4025,4025,2019,7.6,73
4026,4026,1999,7.6,14
4027,4027,2015,7.6,122
4028,4028,2007,7.6,43
4029,4029,2015,7.6,27
4030,4030,2006,7.6,22
4031,4031,1995,7.6,25
4032,4032,1993,7.6,16
4033,4033,1998,7.6,11
4034,4034,2009,7.6,226
4035,4035,2015,7.6,72
4036,4036,2015,7.6,17
4037,4037,2008,7.6,110
4038,4038,1993,7.6,85
4039,4039,1998,7.6,24
4040,4040,2014,7.6,38
4041,4041,2014,7.6,43
